vaccine_score,is_heathcare,age
0.15681184491513311,False,10
0.5955332164264089,False,7
0.1953064352023356,False,16
0.8648957529061991,False,20
0.279803445079408,False,7
0.8137308942500642,False,55
0.78692539075816,False,33
0.475570232642614,False,32
0.8486232213635483,False,33
0.005178413408315152,False,31
0.44698547113105136,False,37
0.050873422512290545,False,14
0.8392470327890349,False,38
0.6834640595093597,False,5
0.652149189734915,False,3
0.5385675588787037,False,6
0.1645490086654936,False,64
0.8752367491741062,False,56
0.5873128994979504,False,26
0.2793776599393698,False,18
0.21563728883799937,False,18
0.6537302602257178,False,48
0.8011317771729082,False,19
0.4345875103430469,False,41
0.2973719680243819,False,37
0.7925821140308235,False,1
0.11008165326243058,False,30
0.407820537428496,False,29
0.708245024727543,False,60
0.8281015035649338,False,53
0.6569077032310308,False,32
0.8819994298553315,False,35
0.12007679758087397,False,13
0.9169269652476197,False,18
0.42657112805987407,False,19
0.09029311126292405,False,63
0.10782274083421117,False,22
0.14650659467533378,False,11
0.8392270151712011,False,14
0.5610595871776853,False,59
0.7030871212245353,True,48
0.49470388845103985,False,51
0.3476974762962558,False,57
0.36381683722002256,False,16
0.595755940311539,False,48
0.7588274349457411,False,25
0.26245245290219266,False,16
0.8410318093407068,False,10
0.1247120047324245,False,56
0.6464283560700129,False,16
0.049123638721795704,False,7
0.3013034092808621,False,37
0.0328762051488628,False,47
0.25791993576283434,False,8
0.2822918219787929,False,3
0.3560219068113506,False,64
0.4662632407706092,False,32
0.42989113106551025,False,18
0.5964570651516432,False,6
0.6953264374029678,False,38
0.8593849426973191,False,55
0.6352997075824007,False,30
0.9012816979164886,False,11
0.9283540691027284,False,4
0.9167061221628173,False,18
0.6087310256477916,False,60
0.7582327009133198,False,41
0.41945834586865316,False,46
0.31468922475595473,False,2
0.9687533075335891,False,5
0.4149560344386005,False,58
0.0741077775043959,False,42
0.6513086957652074,False,26
0.413129158679708,False,55
0.010481729192083455,False,8
0.01027071020680792,False,1
0.5767668324516213,False,13
0.5862549171986182,False,28
0.4757076535991134,False,58
0.2858610273409582,False,59
0.9988159201134365,False,61
0.44570680915660166,False,10
0.9632673618721994,False,1
0.5023880829115466,False,17
0.8678535515940814,False,38
0.14810693915819084,False,52
0.7056044765772015,False,41
0.9047732513448076,True,37
0.3330762018386726,False,61
0.5913642894413916,False,38
0.43260743575557725,False,26
0.3940071520370444,False,51
0.23188197788670484,False,61
0.8639819682077288,False,51
0.16764243534443146,False,18
0.7541801971989596,False,7
0.42621985385207073,False,42
0.9338938322242355,False,38
0.36643048743767204,False,40
0.6504915227699811,False,10
0.7895581830013166,False,28
0.8675439045674922,False,51
0.7479358763001211,False,65
0.6131078647033855,False,11
0.45606592041868477,False,16
0.9927692566403578,False,16
0.5607715783064756,False,28
0.8646984215452657,False,51
0.7225696863404433,True,58
0.5006813808170101,False,40
0.2860112702279437,False,17
0.8951330335549632,False,55
0.9112267263369094,False,30
0.28797869722977776,False,5
0.7089649962285388,False,8
0.2660457885532609,False,38
0.608555503699043,False,14
0.8467955485644203,False,2
0.9783083776965674,False,63
0.4946808440623952,False,25
0.2051935084611327,False,1
0.20549594334038146,False,14
0.14709290988269708,False,18
0.3863771421344485,False,34
0.7321389470558437,False,15
0.5154230852105519,False,4
0.2878999367805769,False,3
0.6282131629471974,False,55
0.29844174873156415,False,28
0.24565750785528084,False,10
0.8751942915703212,False,23
0.7223054847234862,False,35
0.5534706977306644,False,19
0.37223886941767104,False,57
0.895305040926831,False,9
0.3115113060186756,False,2
0.8571966174117308,False,42
0.27559870260133346,False,31
0.8563849547681239,False,21
0.5235466674303214,False,17
0.5816597884272877,False,10
0.3821509320578146,True,42
0.9082121059656986,False,20
0.8244168728072124,False,60
0.7104731354595802,False,34
0.5324804821397315,False,12
0.2585957735851515,False,19
0.7741304305935337,False,46
0.40269887503835045,False,44
0.25071634005986476,False,49
0.9196099809232053,False,46
0.9688735123357566,False,15
0.3782256409816389,False,12
0.37799655644550156,False,20
0.43047627476615435,False,14
0.3417566756183038,False,2
0.2089332311641462,False,13
0.9201272062519066,False,18
0.9929136639198112,False,56
0.7978618149694003,False,42
0.0602210925690172,False,62
0.018298291823687918,False,59
0.2414009393311478,False,31
0.33002675568414397,False,38
0.5460183498267533,False,18
0.3418493807345574,False,9
0.26867373773903924,False,59
0.2247359422860915,False,54
0.9570696442538089,False,8
0.5554612202958896,False,3
0.5207882642134559,False,5
0.4454738411361766,False,18
0.5592827614738118,False,29
0.9178013612639069,False,38
0.00269911253738897,False,14
0.19968491495001262,False,0
0.7759287088912878,False,30
0.37488008252039917,False,57
0.8910061693631279,False,37
0.1838409518826406,False,13
0.851935751504772,False,40
0.7857876140617165,False,32
0.6169113413746873,False,42
0.12297529941760654,False,32
0.3067286934766965,False,46
0.01815587791833051,False,16
0.4495525361716385,False,16
0.8354783344954695,False,30
0.44902964958685665,False,35
0.46978266634664445,False,20
0.14261770092959636,False,59
0.5670912935432407,False,12
0.43309086439748357,False,18
0.3570718038096725,False,16
0.9179415361836561,False,46
0.9109710756434474,False,38
0.7026129530463074,False,65
0.0919279925722013,False,3
0.44950632587873485,False,60
0.2280950766895916,False,20
0.78295982435367,False,13
0.2457701967791075,False,0
0.4893277584437864,False,35
0.45055669457425895,False,63
0.6397480505081077,False,19
0.7185311988397447,False,18
0.3120680594886752,False,5
0.8230364265219899,False,17
0.7444237097058402,False,60
0.17851837239866397,False,30
0.12767229447882023,False,0
0.09213021342385119,False,3
0.8612569046544416,False,11
0.8887982603269624,False,45
0.9998199754331621,False,39
0.3661807363384135,False,48
0.10654089100162234,False,12
0.9354203855292896,False,12
0.9523761730049551,True,54
0.928315742322232,False,59
0.01922636622010554,False,30
0.7999730711187212,False,18
0.8821671928416553,False,12
0.10350756244848358,False,16
0.8652957799650193,False,13
0.7127086967179583,False,24
0.04524477262567561,False,10
0.10983733587112043,False,62
0.9689887284945184,False,33
0.7565718536232311,False,15
0.13747640808351458,False,13
0.46212005679731794,False,7
0.6140386364956713,False,32
0.42578566901596415,False,62
0.5424277102447234,False,36
0.1158427327606325,False,53
0.2517333147496478,False,1
0.5671566391047903,False,36
0.37888475187254667,False,35
0.21613727323507315,False,32
0.1479985105518935,False,16
0.4610608069570249,False,2
0.3527852017744145,False,1
0.47878817843679966,False,55
0.7191497151532804,False,30
0.8022131365115265,False,33
0.7335254377969318,False,49
0.9811589135571634,False,17
0.14030085917497181,False,2
0.6503476324786608,False,16
0.7714168702938052,False,47
0.6686600121353065,False,17
0.3664041336933116,False,8
0.1382234038673953,False,3
0.683673729482236,False,41
0.7599076416969743,False,38
0.5550692605552432,False,61
0.8929135084021661,False,12
0.5239883688300727,False,62
0.15080009096760438,False,61
0.20083202580609105,False,64
0.6149168212206503,False,1
0.028706310259848156,False,63
0.1129822372044611,False,22
0.6135048978622856,False,52
0.15833723122865595,False,53
0.7517711182523138,False,3
0.6642377145514073,False,5
0.8053270091113323,False,16
0.06064460598619925,False,26
0.12338887015038424,False,27
0.20662706518807827,False,57
0.7387085689585057,False,62
0.7420076731723191,False,21
0.8712375616448793,False,9
0.2559412605642265,False,36
0.47066261877696824,False,49
0.4013042406524383,False,27
0.6299344228483734,False,46
0.30216473463063076,False,7
0.150287134655391,False,62
0.5612345954306387,False,57
0.9865998181406502,False,27
0.41401117352568795,False,51
0.6148050774057808,False,42
0.48652448374506996,False,5
0.4874074290625323,False,30
0.2647404644064819,False,42
0.19314806920150418,False,60
0.5387080540425829,False,10
0.7313333356359019,False,4
0.8299069011275729,False,4
0.11389141254184276,False,62
0.2394565040333292,False,7
0.6412992145973697,False,5
0.30681279870822886,False,11
0.48965004634816744,False,63
0.4914898280965001,False,36
0.06262005437057305,False,37
0.4735954754266558,False,3
0.5756758076168991,False,1
0.9761312138546274,False,11
0.7573891178161847,False,22
0.4437428444555107,False,37
0.6855860316148993,False,41
0.0771604096329992,False,43
0.9097656298118318,False,64
0.35570162537849903,False,65
0.7099190627431499,False,13
0.8508025041608572,False,10
0.7915357276764893,False,15
0.7442691776350836,False,26
0.39748834378164133,False,24
0.6686718541958238,False,57
0.610251496096522,False,7
0.23667667105060508,False,2
0.30886366640899865,False,4
0.08216990984703743,False,24
0.037165278145162794,False,46
0.07256766094204481,False,24
0.9906775396170296,False,9
0.9321770148828651,False,16
0.7907215174602862,False,23
0.9601086857703913,False,57
0.04136129411716016,False,49
0.34260310730599497,False,22
0.5503367167061984,False,2
0.3105715797495405,False,48
0.34852213856079095,False,11
0.052639677010946184,True,62
0.7511369192307966,False,53
0.12373731277134392,False,35
0.3677264157196919,False,16
0.866797014843063,False,11
0.7472035944934707,False,13
0.5216818476184055,False,23
0.27471011455196515,False,23
0.08782072787972883,False,55
0.5270112312615367,False,19
0.9465600785088246,False,64
0.37243169610667437,False,44
0.5125924726627245,False,15
0.07527946086438486,False,11
0.3484272921346415,False,43
0.9724772046303364,False,15
0.006647155268263871,False,8
0.6436300565907501,False,8
0.01019051210196431,False,49
0.8329874527342905,False,5
0.8485942006776737,False,10
0.6772280101311909,False,39
0.3480061743336679,False,19
0.9806086912425943,False,33
0.8838164453742205,False,57
0.16522015435162107,False,32
0.3496274558057909,True,45
0.7457740729516621,False,56
0.8526358033825202,False,59
0.14157885207309717,False,7
0.581679760109031,False,12
0.2502551120278732,False,29
0.562190981094473,False,60
0.35438445889249914,False,49
0.5455658420175106,False,39
0.38894052116186706,False,6
0.41702711683497895,False,46
0.8780274293402968,False,51
0.538401554491814,False,9
0.13047703094938945,False,1
0.17330969897751658,False,60
0.6321154853468324,False,25
0.7480990816876707,False,1
0.2103525482511438,False,9
0.6456665346544992,False,20
0.673569033976263,False,33
0.4699999770835084,False,25
0.7911007461951938,False,18
0.3585484616696625,False,1
0.08625697361669216,False,60
0.7040266866894083,False,8
0.515822462959346,False,6
0.1491313487047009,False,17
0.4537961945605682,False,44
0.2711544906719613,False,57
0.0185756081991153,False,29
0.9707736761631002,False,16
0.6578923290718682,False,5
0.00024508059701666696,False,36
0.15801119087837012,False,20
0.5474192558176282,False,52
0.638496402422236,True,43
0.9121990094343817,False,4
0.2914109463344926,False,31
0.2610788663953326,True,27
0.9280961318229664,False,14
0.9680187434730076,False,9
0.897524628244485,False,4
0.66333311499389,False,32
0.6336325667774743,False,44
0.800417878475811,False,51
0.4903119778285333,False,60
0.9361595088010103,False,8
0.17410022682827886,False,38
0.11489694683529528,False,9
0.46364132886951115,False,2
0.27265027825466637,False,13
0.1677083411984598,False,31
0.5801350892627195,False,37
0.4237853314237826,False,39
0.6911973554803594,False,24
0.1365335525400324,False,13
0.10990523146731246,False,1
0.25426345180632803,False,7
0.8904229205175109,False,62
0.8119494235698789,False,5
0.8648694571366451,False,0
0.5282486338830233,False,43
0.9513797120801866,False,59
0.33927941068395817,False,62
0.1020254347936479,False,18
0.718062992529698,False,8
0.7726729624873083,False,56
0.3333969534672725,False,21
0.6871027802383748,False,8
0.5305131872770251,False,2
0.6186162614584374,False,6
0.4981380691359357,False,65
0.635802873538778,False,65
0.3995400224710588,False,54
0.46008094407207556,False,25
0.08384454185575785,False,35
0.2831210963269515,False,59
0.2615937408538005,False,24
0.909395941155939,False,16
0.7210661116223618,False,14
0.36843495539202364,False,58
0.8799920721270479,False,62
0.9799468319658033,False,47
0.14503957809482726,False,46
0.3760723426924747,False,1
0.5506773594639828,False,28
0.5723389210685894,False,64
0.8434906485215397,False,40
0.0901671453404349,False,44
0.23532596126511762,False,0
0.25690856396309625,False,7
0.956615004524724,False,46
0.2808270660679152,False,26
0.45626836259698134,False,37
0.10999189191286662,False,1
0.781102531924156,False,49
0.2920941019195,False,9
0.2587133738328826,False,1
0.96751294700688,False,3
0.7072208475679507,False,38
0.9999421225392547,False,55
0.9451446330972295,False,52
0.8713605775656864,False,31
0.7880045337595042,False,17
0.2655329125301533,False,18
0.9011722727296527,False,28
0.9995081298729014,False,62
0.15466781216579228,False,20
0.6613408176828164,False,53
0.4341430467628181,True,40
0.3031318979992791,False,5
0.8199813311404479,False,0
0.8698242939639813,False,33
2.296811141710986e-05,False,32
0.6348402604018283,False,51
0.13564203090329474,False,37
0.8296551029372332,False,18
0.28266893482067124,False,14
0.8261003442032193,False,42
0.003515730733313127,False,37
0.6519653633916466,False,61
0.6744829685479512,False,3
0.21825759819418356,False,10
0.9138850867703893,False,1
0.416903626056114,False,41
0.6561582395410593,False,47
0.6007498787017932,False,30
0.09752625302331508,False,64
0.12940369411923314,False,13
0.6538116034343641,False,35
0.9847653034410383,False,35
0.6101116055115012,False,61
0.7271704940843328,False,29
0.11648682652055575,False,9
0.32956390503588073,False,16
0.29802140096568697,True,44
0.8698061181104269,False,23
0.6643904678601888,True,32
0.4431963710433595,False,37
0.24649570850714797,False,57
0.8256928844456055,False,60
0.7847952185144643,False,35
0.45643833265156475,False,3
0.8503021638759793,False,14
0.23141478557398287,False,3
0.9470660932939499,False,56
0.6540087341827561,False,1
0.5434007234144514,False,18
0.229795501961502,False,28
0.14132994355039175,False,41
0.02172499465987998,False,61
0.31386003284254815,False,9
0.3674245273149368,True,40
0.06690316639939442,False,1
0.8356884829262868,False,7
0.44615143608459307,False,19
0.4161729224519537,False,47
0.4857167168442662,False,39
0.1561816544936463,False,10
0.10559148740137403,False,10
0.8871838403932983,False,20
0.9935630322361415,False,24
0.17831411468306135,False,6
0.4918728175235242,False,6
0.022097879238985096,False,0
0.5428390158434605,False,63
0.4247677401537956,False,20
0.5106452617395527,False,34
0.7477888481959925,False,55
0.24245909900078144,False,13
0.5632295693111928,False,4
0.7034694326337336,False,0
0.6900969786947097,False,39
0.9765256494057277,False,23
0.5320002363587107,False,18
0.14708579770962316,False,42
0.31783275868242844,False,1
0.7590689167546846,False,43
0.48066772099881916,False,55
0.7124972343412626,False,64
0.4556606998985533,True,34
0.7444562657064033,False,15
0.45849791167646714,False,12
0.330432615881586,False,6
0.12569317516151357,False,60
0.9545030546853686,False,27
0.09936529360916013,False,63
0.8937153718109574,False,26
0.9625627069372643,False,35
0.3552507331377124,True,23
0.1228833502899046,False,18
0.503208422606062,False,12
0.747834926777284,False,6
0.5499650746156687,False,64
0.13280678229248877,False,32
0.45233709806943423,False,3
0.5466473299859984,False,16
0.961284989690719,False,13
0.8454090607847887,False,18
0.008962843500748607,False,51
0.8831889521239004,False,43
0.397034053111057,True,24
0.09930236741689646,False,64
0.7921626010346634,False,6
0.9611530900550246,False,45
0.3210288258500903,False,60
0.8312844264959157,True,28
0.24701362017500217,False,37
0.11954230027084123,False,63
0.2103377287864323,False,58
0.8110155785672671,False,55
0.30898810711125535,False,3
0.582443942659019,False,26
0.5943264298877298,False,28
0.7391989867207504,False,49
0.3854732762836277,False,1
0.37980860586885945,False,24
0.1882778946995709,False,35
0.6045441655091174,False,40
0.14508518790331748,False,46
0.18584704760446435,False,14
0.32135682041788083,False,30
0.1553461432785216,False,29
0.8792484818996114,False,51
0.33079669600391637,False,4
0.47392588516083667,False,11
0.966163524536057,False,5
0.80390609480554,False,53
0.6368879990887152,False,27
0.7673646709102648,False,63
0.6340967776361693,False,50
0.9029634701238782,False,3
0.6162413045560914,False,21
0.5724240555878245,False,15
0.8040594647386617,False,13
0.4344573526128451,False,13
0.8004102304771694,False,40
0.10221133099694402,False,56
0.8590686650355129,False,58
0.885548432261666,False,38
0.3351472875323773,False,17
0.09475480675105019,False,19
0.5016980295501656,False,46
0.38274534536775906,False,57
0.8139034394959691,False,20
0.8486398602017501,False,12
0.02977081161398465,False,28
0.4692689704173626,False,29
0.7057521821506826,False,3
0.7138498997235259,False,4
0.47433386773692787,False,7
0.9848167814415891,False,45
0.15011470869613208,False,43
0.40339754047016485,False,16
0.9464738766852964,False,23
0.3148710202747921,False,16
0.6638858548898602,False,1
0.42689633827741735,False,52
0.879765929942305,False,1
0.5958948345305646,False,12
0.5766734178886764,False,44
0.2812925387408557,False,10
0.5074726912213077,False,52
0.6223489529652192,False,58
0.4673556337880558,False,60
0.13896370507993616,False,35
0.805974733774062,False,54
0.7247655899027592,False,3
0.10895520396592351,False,2
0.37055959877516464,False,11
0.753505852912158,False,39
0.49806433546428697,False,24
0.03536390340794149,False,22
0.8230224135642631,False,41
0.5603639801645075,False,24
0.5477088053864377,False,61
0.910859614455514,False,0
0.8591843311302625,False,6
0.021599146549958204,False,15
0.7234330136635893,False,45
0.36416813313491925,False,0
0.7864720799816751,False,45
0.3350656224790196,False,22
0.5656838770727919,True,29
0.5830230230197071,False,53
0.44597292854836157,False,7
0.3030706032043261,False,6
0.05959279071139345,False,2
0.7304318837027532,False,33
0.2508138993470972,False,64
0.2064117264498445,False,38
0.3615653339364012,False,33
0.7247062310712077,False,0
0.2392530639237681,False,9
0.6477695681997623,False,37
0.28098283666544865,False,21
0.766960356266619,False,39
0.2568668855941558,False,46
0.9369752665305925,False,10
0.12790187821987598,False,2
0.4575352451919964,False,62
0.2242383075776414,False,64
0.564077096821561,False,26
0.015366160723761846,False,10
0.9302666973957674,False,13
0.590883265748774,False,34
0.5360141775301472,False,1
0.5089081617899245,False,5
0.6677214044542905,False,24
0.10227348307905293,False,29
0.1274790145614676,False,46
0.36766535530303435,False,56
0.3524905285352913,False,14
0.07873658811376949,False,42
0.851449656849901,False,47
0.402657805617337,False,16
0.2549220034123463,False,16
0.9098646132726746,False,36
0.7174975674648163,False,7
0.6215612772461361,False,25
0.12609845548261722,False,27
0.978741102140889,False,61
0.4184950998185081,False,40
0.8181956656281341,False,7
0.6383776946625185,False,0
0.4152769780993594,False,3
0.4338648371882642,False,18
0.3382556975818315,False,24
0.7951063796493728,False,60
0.31014695580613316,False,45
0.2620524036614581,False,6
0.7268092778467764,False,8
0.9231832071713751,False,36
0.8897423299015808,False,44
0.18129234535887884,False,17
0.5380748199501857,False,59
0.12729074830092502,False,32
0.5967019780695362,False,46
0.35854872423345885,False,17
0.5125308866519922,False,63
0.16427279236395897,False,62
0.5032024039619741,False,24
0.8077191173509246,False,51
0.7076493641545448,False,9
0.8596753852904625,False,6
0.5318700082177926,False,4
0.7974657696753641,False,43
0.45905042930957096,False,39
0.4709789638870501,False,10
0.5220220330617993,False,15
0.48940794109720875,False,10
0.6112198099145697,False,33
0.4021643270580042,True,25
0.9724297599839451,False,48
0.3467886498202505,False,33
0.04888193601044355,False,62
0.12653138520581142,True,36
0.8470153759609199,False,46
0.09255555904925428,False,38
0.9644920579866875,False,19
0.9923075535532513,False,0
0.8459404921505171,False,18
0.5879203219165974,False,17
0.3996595973656023,False,43
0.6076624116872131,False,46
0.8374067478245777,False,3
0.940527064909706,False,1
0.6907865969706805,False,56
0.3220694028478003,False,9
0.09253232754982565,False,2
0.08659583582178698,False,57
0.6574849184101547,False,36
0.3217915365663545,False,23
0.10464293428311455,False,35
0.8433938380248163,False,47
0.02355580096487242,False,48
0.9127863570343941,False,55
0.30260408403870553,False,43
0.32459555107635785,False,56
0.9252682467796066,False,38
0.6322202077856772,False,32
0.41094418730686644,False,0
0.7619613969479577,False,11
0.9791086779891601,False,43
0.9838613843996704,False,63
0.48404262372143136,False,2
0.5593435637578064,False,10
0.3808788305257319,False,9
0.12215407626908004,False,55
0.1218859482273793,False,32
0.09898145586110851,False,44
0.43078617368313865,False,62
0.6950781592099498,False,64
0.9177334516204643,False,43
0.11139878196284536,False,5
0.8582032712984007,False,61
0.3635556659573652,False,17
0.932366623613001,False,6
0.995554710920913,False,64
0.9465432708485135,False,38
0.8218161644354269,False,55
0.9633890101890807,False,18
0.4815271748032609,False,45
0.6787196368274917,False,18
0.7578012399250242,False,12
0.12424683766443412,False,55
0.13205022607209238,False,38
0.5417917616896323,False,56
0.004431506955149378,False,64
0.9442995086994997,False,13
0.34613984440334133,False,6
0.4299636324833661,False,11
0.43398776571996767,False,59
0.2544054585646228,False,62
0.04435249530925334,False,8
0.7072116022773239,False,14
0.7752657418744255,False,18
0.6218347597677951,False,49
0.3744143100249382,False,29
0.9776427369461934,False,0
0.2468940308224047,False,21
0.2633125600033158,True,40
0.5489543002811572,False,40
0.18395573908327778,False,12
0.5324851568278673,False,3
0.03304341764151231,False,11
0.4931769446886951,False,61
0.23639878271692039,False,22
0.2740324907835313,False,34
0.7797172963599597,False,29
0.04080316123306904,False,28
0.3361498960175209,False,1
0.15807401430280144,False,0
0.1295038666174394,False,13
0.027498842310323623,False,36
0.835787456433051,False,58
0.3374453962788915,False,62
0.42137346243954377,False,32
0.14128179077462344,False,13
0.85972935890495,False,5
0.49377278508545175,False,23
0.963175713207456,False,30
0.9759925419251044,False,17
0.019608891666041406,False,0
0.16570614207770418,False,5
0.41721892177284037,False,64
0.7111831637372821,False,54
0.05875254152136111,False,39
0.9328966126929434,False,50
0.7244445027099404,False,4
0.33981616708485296,False,49
0.919326675665618,False,46
0.4364718847255308,False,36
0.7157060363949757,False,28
0.7947152075379548,False,18
0.06455997695368632,False,22
0.710184636943048,False,14
0.9329452527307296,False,0
0.6103773127476726,False,18
0.1503899420992516,False,26
0.3658524086763667,False,23
0.7982768201197427,False,16
0.07657799111441066,False,4
0.510427858235454,False,15
0.6688524336173669,False,63
0.12418329943265827,False,26
0.6740831763075046,False,46
0.8541536886684435,False,29
0.7552014931366299,False,18
0.1337668519504005,False,53
0.38821747409796703,False,62
0.16386016118181934,False,4
0.13153422364133793,False,7
0.049235206726789715,False,42
0.20397079498144433,False,52
0.0903346507105155,False,5
0.8371305026408836,False,35
0.8548249643325099,False,16
0.26063556970837876,False,38
0.9045024937258851,False,53
0.9955774386442969,False,9
0.554260792402694,False,12
0.4585481562358069,False,37
0.17479040691706216,False,25
0.7131676894683193,False,55
0.8549641448205708,False,1
0.9075261075133658,False,14
0.29407069538080843,False,31
0.9461275236329498,False,35
0.5815452035099314,False,49
0.9384494010096901,False,41
0.7719937544367682,False,6
0.8151937317233832,False,6
0.4273893659839435,False,3
0.06530567825201816,False,23
0.8842364195203554,False,61
0.743369455905058,False,55
0.8975248768285288,False,5
0.27611254302696275,False,32
0.0655094948755448,False,23
0.12831560296529199,False,35
0.7563328408398713,False,3
0.022650631926237064,False,3
0.8251454428787358,False,1
0.29617424450302743,False,43
0.7840077426995401,False,55
0.7491358140091228,False,49
0.3047743724033726,False,16
0.14400986994867038,False,37
0.773707824373824,False,54
0.024182593632564697,False,53
0.5342833316169296,False,16
0.8828008571606475,False,18
0.7492944519461916,False,1
0.8447161209671242,False,57
0.7792184974165924,False,37
0.5796060986011455,False,56
0.5137869819255159,False,38
0.7887736628842928,False,4
0.03933237611869622,False,34
0.10004816638884217,False,19
0.10887897642714417,False,42
0.42395710937103415,False,8
0.2518294997261322,False,18
